STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,WT09,WT10
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/3/2017,6.71,1153,0,,,,86,63,20,30,18.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/4/2017,8.72,1302,0,,,,91,70,250,250,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/5/2017,12.75,1254,0,,,,78,59,20,10,23.9,31.1,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/6/2017,,,0,,,,75,55,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/7/2017,10.29,1016,0,,,,76,58,30,10,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/8/2017,4.47,2320,0.05,,,,83,57,310,310,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/9/2017,10.96,1326,0.02,,,,89,66,300,290,17,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/10/2017,17,1436,0,,,,91,68,220,220,30,44.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/11/2017,14.99,1617,0,,,,94,71,220,220,28,35.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/12/2017,12.53,2120,0,,,,95,74,340,340,23,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/13/2017,7.16,817,0.05,,,,89,71,20,20,19.9,25.1,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/14/2017,9.62,1151,1.05,,,,90,68,120,120,31.1,42.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/15/2017,8.72,2331,0,,,,91,70,300,260,21.9,31.1,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/16/2017,10.74,523,0.08,,,,86,67,250,250,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/17/2017,8.95,905,0.03,,,,88,73,220,240,21.9,28,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/18/2017,14.09,1603,0,,,,80,70,270,250,23.9,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/19/2017,8.95,1511,0.23,,,,79,61,330,330,32,38,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/20/2017,9.4,1346,0.01,,,,80,59,40,50,28,32,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/21/2017,6.71,1440,0,,,,79,57,70,80,16.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/22/2017,13.87,1501,0.02,,,,89,74,220,210,25.1,31.1,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/23/2017,11.63,426,0.6,,,,83,67,340,340,25.1,32,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/24/2017,12.08,1704,0,,,,75,62,280,300,25.1,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/25/2017,13.2,1531,0,,,,73,56,260,290,21.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/26/2017,11.63,1522,0,,,,74,55,290,310,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/27/2017,6.71,1527,0,,,,77,54,90,90,15,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/28/2017,13.87,1532,0.24,,,,83,63,190,200,25.9,36,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/29/2017,11.18,1228,0.21,,,,83,68,240,220,23,31.1,1,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",6/30/2017,6.71,811,0.01,,,,83,67,90,240,16.1,23.9,1,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/1/2017,10.29,1457,0,,,,83,68,270,270,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/2/2017,8.72,1630,0,,,,89,62,250,280,21,25.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/3/2017,8.95,2109,0.01,,,,82,69,30,30,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/4/2017,7.83,1507,0,,,,84,68,60,50,14.1,19,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/5/2017,7.16,1513,0,,,,87,71,80,80,16.1,19.9,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/6/2017,6.93,1723,0,,,,92,72,250,230,17,25.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/7/2017,9.62,2111,0,,,,88,67,30,30,21,25.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/8/2017,8.05,1328,0,,,,78,64,100,40,16.1,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/9/2017,9.4,1657,0,,,,87,61,200,220,17,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/10/2017,8.95,458,0.39,,,,85,68,340,340,25.9,32,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/11/2017,6.04,1440,0.02,,,,86,72,200,200,19.9,23.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/12/2017,9.17,2358,0.73,,,,80,69,350,240,23.9,31.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/13/2017,9.62,6,0,,,,84,72,230,220,21,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/14/2017,8.28,946,0,,,,75,64,320,320,19.9,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/15/2017,6.71,1605,0,,,,83,61,240,220,15,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/16/2017,12.3,231,0,,,,81,65,240,250,32,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/17/2017,6.71,1132,0,,,,79,58,30,40,14.1,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/18/2017,4.25,1931,0,,,,90,45,210,200,14.1,16.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/19/2017,7.16,2106,0.2,,,,89,71,320,310,33.1,42.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/20/2017,9.17,731,1.09,,,,89,70,330,130,23,28,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/21/2017,7.38,1935,1.21,,,,89,73,210,200,29.1,36.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/22/2017,8.05,528,0.48,,,,87,72,350,200,21.9,29.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/23/2017,6.71,1615,0.03,,,,91,71,310,310,25.9,35.1,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/24/2017,11.41,1109,0,,,,75,68,30,20,19.9,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/25/2017,8.5,938,0,,,,82,66,90,140,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/26/2017,7.61,2103,0.07,,,,85,68,200,140,13,19,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/27/2017,10.96,1704,0,,,,82,72,10,10,21.9,25.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/28/2017,14.09,1245,0,,,,79,70,360,30,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/29/2017,11.86,946,0,,,,78,65,40,80,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/30/2017,4.7,1545,0,,,,84,64,90,90,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",7/31/2017,3.8,1342,0,,,,86,68,70,300,14.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/1/2017,5.82,1417,0,,,,86,71,30,30,18.1,19.9,,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/2/2017,6.71,1911,0,,,,87,68,360,360,16.1,19.9,1,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/3/2017,9.62,2013,0.66,,,,86,63,250,320,29.1,38,1,,1,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/4/2017,13.42,1229,0.01,,,,68,56,290,290,23.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/5/2017,7.38,1523,0,,,,79,59,250,260,17,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/6/2017,6.49,1139,0,,,,77,66,170,160,16.1,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/7/2017,8.28,1606,0,,,,77,60,40,30,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/8/2017,4.92,1346,0,,,,84,59,320,320,13,16.1,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/9/2017,4.7,1639,0,,,,83,64,230,150,14.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/10/2017,9.62,1634,0,,,,85,65,200,220,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/11/2017,10.07,1457,0,,,,80,66,340,330,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/12/2017,8.28,1511,0,,,,76,61,340,30,18.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/13/2017,3.8,1302,0,,,,77,59,70,50,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/14/2017,6.04,1424,0,,,,84,65,230,240,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/15/2017,8.05,1447,0,,,,84,68,80,80,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/17/2017,14.32,1416,0.17,,,,84,73,250,250,25.9,35.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/18/2017,10.51,15,0,,,,83,67,270,280,19.9,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/19/2017,6.04,1527,0,,,,82,64,100,120,14.1,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/20/2017,6.71,1447,0.06,,,,89,67,240,210,16.1,19.9,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/21/2017,8.95,2223,0.69,,,,87,72,250,240,29.1,36.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/22/2017,12.75,1545,0.05,,,,81,64,320,320,21.9,32,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/23/2017,8.28,1300,0,,,,78,60,320,300,19.9,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/24/2017,9.84,1233,0,,,,76,59,40,360,23,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/25/2017,5.37,1305,0,,,,73,53,70,70,14.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/26/2017,6.71,800,0,,,,78,59,140,150,14.1,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/27/2017,7.61,840,0.12,,,,79,64,200,190,14.1,21.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/28/2017,4.47,1416,0.04,,,,78,66,100,10,14.1,17,,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/29/2017,5.37,1101,0,,,,76,63,40,40,15,17,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/30/2017,5.59,2303,0,,,,81,61,20,20,18.1,21.9,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",8/31/2017,14.99,1527,0,,,,74,66,40,40,21.9,25.9,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/1/2017,12.75,317,0,,,,69,58,60,80,21,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/2/2017,4.47,1832,0.26,,,,74,50,340,350,25.1,30,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/3/2017,7.16,1351,0,,,,84,57,300,340,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/4/2017,12.75,1018,0,,,,84,65,260,250,25.1,34,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/5/2017,12.53,1606,0,,,,72,55,340,340,25.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/6/2017,8.95,925,0,,,,67,50,340,310,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/7/2017,8.28,1540,0,,,,70,53,280,300,19.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/8/2017,7.16,1424,0,,,,72,59,60,60,17,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/9/2017,10.07,1208,0,,,,71,57,50,80,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/10/2017,7.83,1527,0,,,,70,53,90,40,15,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/11/2017,5.59,1340,0,,,,74,55,80,80,13,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/12/2017,8.5,1111,0,,,,81,58,50,80,17,21.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/13/2017,5.59,1121,0.07,,,,76,64,100,80,13,15,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/14/2017,4.92,1954,0,,,,80,59,160,160,12.1,16.1,,1,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/15/2017,8.95,1259,0,,,,88,64,170,220,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/16/2017,8.5,1206,0,,,,88,67,220,230,17,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/17/2017,8.72,1240,0,,,,88,66,300,300,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/18/2017,8.28,1246,0,,,,76,59,70,70,14.1,21,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/19/2017,5.59,1546,0.23,,,,78,66,70,80,14.1,17,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/20/2017,9.62,1533,0,,,,92,66,170,170,21.9,29.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/21/2017,6.04,1731,0,,,,95,74,220,170,14.1,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/22/2017,7.16,1140,0,,,,95,75,240,180,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/23/2017,5.82,1511,0,,,,95,75,80,70,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/24/2017,6.26,1229,0,,,,92,73,110,130,15,19,,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/25/2017,6.71,1323,0,,,,92,71,110,110,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/26/2017,10.07,1229,0,,,,93,72,210,220,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/27/2017,12.08,556,0,,,,73,58,350,340,19.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/28/2017,7.38,26,0,,,,73,54,350,350,13,17,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/29/2017,12.75,2302,0,,,,70,60,70,70,21,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",9/30/2017,9.4,143,0,,,,66,57,50,50,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/1/2017,9.84,1311,0,,,,72,52,130,150,16.1,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/2/2017,11.18,1243,0,,,,83,62,160,160,21,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/3/2017,12.75,805,0.12,,,,79,67,220,200,18.1,25.1,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/4/2017,8.5,119,0.06,,,,72,62,340,220,17,21.9,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/5/2017,5.82,2248,0.01,,,,76,56,40,10,12.1,15,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/6/2017,7.16,1539,0.29,,,,72,62,180,160,14.1,21,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/7/2017,17,1429,0.46,,,,80,61,260,260,36.9,48.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/8/2017,6.93,1237,0,,,,80,56,240,160,17,23.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/9/2017,5.37,1952,0,,,,82,55,10,30,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/10/2017,15.21,2351,0.99,,,,74,59,80,70,23,29.1,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/11/2017,14.09,53,0.76,,,,63,57,80,80,25.9,34,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/12/2017,6.49,755,0,,,,60,57,120,90,12.1,15,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/13/2017,6.71,1129,0,,,,74,54,190,210,14.1,19.9,1,,,,,1,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/14/2017,7.38,1914,5.2,,,,68,62,310,280,40.9,49,1,,1,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/15/2017,14.09,616,0.31,,,,68,48,280,290,29.1,38,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/16/2017,7.61,1207,0,,,,63,43,240,230,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/17/2017,12.3,1141,0,,,,71,49,230,230,23.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/18/2017,12.3,1353,0,,,,71,50,210,210,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/19/2017,6.71,59,0,,,,69,53,230,220,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/20/2017,10.07,2008,0,,,,80,54,190,180,17,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/21/2017,13.87,1302,0,,,,78,62,210,200,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/22/2017,13.65,1441,0.57,,,,72,52,330,330,28,34,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/23/2017,10.07,2154,1.01,,,,54,50,270,280,19.9,23.9,1,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/24/2017,12.3,737,0.55,,,,50,42,260,250,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/25/2017,6.49,145,0,,,,54,38,270,270,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/26/2017,10.51,1514,0,,,,61,39,140,150,23,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/27/2017,16.33,1156,0,,,,54,37,270,240,25.1,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/28/2017,10.74,1135,0.01,,,,40,36,280,280,21,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/29/2017,8.05,306,,,,,46,33,290,290,19.9,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/30/2017,15.66,1312,0,,,,51,38,270,270,30,40,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",10/31/2017,11.18,31,0,,,,41,35,280,260,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/1/2017,8.28,1114,0.33,,,,45,37,180,160,16.1,21,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/2/2017,5.82,2335,0.08,,,,52,45,340,350,15,18.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/3/2017,12.3,1519,0,,,,50,40,60,70,18.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/4/2017,7.38,240,0.44,,,,51,43,120,120,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/5/2017,6.71,2328,0.01,,,,53,44,330,320,21,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/6/2017,11.41,6,0,,,,44,33,50,330,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/7/2017,10.96,937,0,,,,48,33,60,50,21.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/8/2017,4.92,1140,0,,,,47,29,280,280,13,16.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/9/2017,13.42,2135,0,,,,47,22,320,10,23,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/10/2017,7.83,302,0,,,,31,20,350,330,18.1,23,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/11/2017,8.05,1352,0,,,,39,26,150,170,15,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/12/2017,4.7,1902,0.1,,,,41,38,300,320,10.1,13,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/13/2017,5.37,1135,0,,,,42,32,280,290,10.1,13,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/14/2017,9.84,1108,0,,,,50,33,180,170,17,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/15/2017,14.76,2132,0.23,,,,52,34,310,310,30,38,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/16/2017,8.05,26,0,,,,39,32,340,290,19.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/17/2017,12.3,1622,0.52,,,,48,36,170,180,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/18/2017,15.21,1032,0.58,,,,48,36,330,360,29.1,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/19/2017,12.53,2,0,,,,38,30,320,320,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/20/2017,16.11,1826,0,,,,54,31,210,180,28,36,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/21/2017,13.65,1512,0.04,,,,45,28,330,330,23.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/22/2017,8.05,0,0,,,,35,23,330,330,16.1,19.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/23/2017,8.5,512,0,,,,48,32,210,200,16.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/24/2017,12.97,1812,0,,,,62,34,200,210,23.9,31.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/25/2017,11.18,236,0,,,,55,36,320,310,21.9,28,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/26/2017,7.38,1154,0,,,,49,28,250,230,18.1,21.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/27/2017,7.83,2103,0,,,,57,36,200,210,21.9,29.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/28/2017,14.32,506,0,,,,62,46,210,200,23,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/29/2017,6.93,921,0,,,,48,35,70,70,15,19,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",11/30/2017,10.51,1349,0,,,,55,39,290,290,21.9,30,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/1/2017,4.92,1912,0,,,,53,31,240,170,10.1,14.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/2/2017,5.14,736,0,,,,54,35,250,220,10.1,14.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/3/2017,6.26,2319,0,,,,58,31,170,160,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/4/2017,21.7,2139,0.01,,,,65,46,260,200,36,48.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/5/2017,22.82,1407,0,,,,46,28,260,270,38.9,50.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/6/2017,15.21,1047,0,,,,36,26,270,270,25.9,32,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/7/2017,12.3,1124,0,,,,29,19,290,290,19.9,25.9,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/8/2017,12.3,1153,0,,,,37,18,240,260,21,27.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/9/2017,13.42,1156,0.01,,,,32,20,320,320,25.1,33.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/10/2017,10.29,1036,0,,,,36,20,240,230,19.9,25.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/11/2017,9.62,2244,0.03,,,,40,26,350,360,29.1,35.1,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",12/12/2017,14.32,113,0,,,,32,18,330,330,30,38,,,,,,,,
